epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,258.179,0.51235,0.65432,0.93959,0.99477,1,0.995,0.95872,0.31748,0.61618,0.78121,0.000206988,0.000206988,0.000206988
24,268.989,0.60297,0.67245,0.92578,0.99477,1,0.995,0.95872,0.31748,0.61618,0.78121,0.000208805,0.000208805,0.000208805
25,279.64,0.45361,0.63392,0.93813,0.99484,1,0.995,0.96418,0.32334,0.61699,0.7835,0.000209962,0.000209962,0.000209962
26,290.018,0.55374,0.6413,0.94381,0.99484,1,0.995,0.96418,0.32334,0.61699,0.7835,0.000210459,0.000210459,0.000210459
27,300.537,0.48239,0.55642,0.86053,0.99431,1,0.995,0.95663,0.32572,0.62218,0.78009,0.000210295,0.000210295,0.000210295
28,310.721,0.60328,0.67915,0.98766,0.99431,1,0.995,0.95663,0.32572,0.62218,0.78009,0.000209472,0.000209472,0.000209472
29,321.249,0.58017,0.6284,1.01386,0.99385,1,0.995,0.95361,0.34003,0.62503,0.78061,0.000207988,0.000207988,0.000207988
30,333.026,0.53586,0.64449,0.93625,0.99385,1,0.995,0.95361,0.34003,0.62503,0.78061,0.000205844,0.000205844,0.000205844
31,343.557,0.6382,0.71875,1.06437,0.99445,1,0.995,0.94631,0.36761,0.64695,0.78953,0.000203041,0.000203041,0.000203041
32,353.85,0.50972,0.60132,0.95002,0.99445,1,0.995,0.94631,0.36761,0.64695,0.78953,0.000199577,0.000199577,0.000199577
33,364.546,0.53054,0.60821,0.90989,0.99512,1,0.995,0.94154,0.39874,0.64349,0.80064,0.000195452,0.000195452,0.000195452
34,374.947,0.53376,0.61208,0.95014,0.99512,1,0.995,0.94154,0.39874,0.64349,0.80064,0.000190668,0.000190668,0.000190668
35,385.654,0.55168,0.75436,0.97067,0.9949,1,0.995,0.93966,0.38089,0.64311,0.79585,0.000185224,0.000185224,0.000185224
36,396.499,0.51768,0.5849,0.98765,0.9949,1,0.995,0.93966,0.38089,0.64311,0.79585,0.000179119,0.000179119,0.000179119
37,407.031,0.45352,0.56517,0.94675,0.99467,1,0.995,0.93903,0.34283,0.6172,0.78269,0.000172354,0.000172354,0.000172354
38,417.753,0.47879,0.60117,0.97433,0.99467,1,0.995,0.93903,0.34283,0.6172,0.78269,0.00016493,0.00016493,0.00016493
39,428.305,0.49325,0.64745,0.9113,0.9943,1,0.995,0.95464,0.32253,0.59589,0.77494,0.000156845,0.000156845,0.000156845
40,438.817,0.45482,0.58503,0.92762,0.9943,1,0.995,0.95464,0.32253,0.59589,0.77494,0.0001481,0.0001481,0.0001481
41,449.123,0.36377,0.75077,0.84238,0.99422,1,0.995,0.94205,0.32423,0.59951,0.77415,0.000138694,0.000138694,0.000138694
42,460.181,0.40779,0.74637,0.90882,0.99422,1,0.995,0.94205,0.32423,0.59951,0.77415,0.000128629,0.000128629,0.000128629
43,471.771,0.36012,0.74549,0.82087,0.99451,1,0.995,0.94644,0.33486,0.61443,0.77792,0.000117904,0.000117904,0.000117904
44,484.008,0.36745,0.73668,0.84651,0.99451,1,0.995,0.94644,0.33486,0.61443,0.77792,0.000106518,0.000106518,0.000106518
45,494.798,0.35674,0.70103,0.84554,0.99521,1,0.995,0.94689,0.33635,0.62131,0.77857,9.44722e-05,9.44722e-05,9.44722e-05
46,505.564,0.35938,0.70719,0.8569,0.99521,1,0.995,0.94689,0.33635,0.62131,0.77857,8.17663e-05,8.17663e-05,8.17663e-05
47,515.192,0.37289,0.71119,0.81723,0.9948,1,0.995,0.94015,0.34563,0.62216,0.78244,6.84003e-05,6.84003e-05,6.84003e-05
48,526.795,0.36369,0.72337,0.88594,0.9948,1,0.995,0.94015,0.34563,0.62216,0.78244,5.43742e-05,5.43742e-05,5.43742e-05
49,538.135,0.43609,0.78801,0.90761,0.99449,1,0.995,0.94652,0.34413,0.62374,0.78167,3.96879e-05,3.96879e-05,3.96879e-05
50,548.302,0.32452,0.7226,0.84353,0.99449,1,0.995,0.94652,0.34413,0.62374,0.78167,2.43415e-05,2.43415e-05,2.43415e-05
